"index.x","index.y","ntaxa","clade","Nx","Ny","A0cx","A0cy","sum.x","sum.y","error","clade_size","rspr_dist","bound"
71,92,5,"15",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
71,99,5,"15",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
78,85,5,"15",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
78,92,5,"15",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
78,99,5,"15",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
8,15,5,"15",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
8,22,5,"15",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
8,29,5,"15",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
8,36,5,"15",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
8,43,5,"15",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
8,50,5,"15",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
8,57,5,"15",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
8,64,5,"15",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
8,71,5,"15",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
8,78,5,"15",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
8,85,5,"15",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
8,92,5,"15",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
8,99,5,"15",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
85,92,5,"15",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
85,99,5,"15",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
92,99,5,"15",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
16,100,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
16,23,5,"25",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
16,30,5,"25",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
16,37,5,"25",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
16,44,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
16,51,5,"25",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
16,58,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
16,65,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
16,72,5,"25",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
16,79,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
16,86,5,"25",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
16,93,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
2,100,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
2,16,5,"25",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
2,23,5,"25",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
2,30,5,"25",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
2,37,5,"25",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
2,44,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
2,51,5,"25",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
2,58,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
2,65,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
2,72,5,"25",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
2,79,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
2,86,5,"25",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
2,9,5,"25",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
2,93,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
23,100,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
23,30,5,"25",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
23,37,5,"25",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
23,44,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
23,51,5,"25",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
23,58,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
23,65,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,1,0.156746031746032
23,72,5,"25",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
23,79,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
23,86,5,"25",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
23,93,5,"25",28,24,18,14,0.642857142857143,0.565018315018315,0.0778388278388278,2,2,0.156746031746032
30,100,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
30,37,5,"25",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
30,44,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
30,51,5,"25",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
30,58,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
30,65,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
30,72,5,"25",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
30,79,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
30,86,5,"25",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
30,93,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
37,100,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
37,44,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
37,51,5,"25",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
37,58,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
37,65,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
37,72,5,"25",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
37,79,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
37,86,5,"25",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
37,93,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
44,100,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
44,51,5,"25",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
44,58,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
44,65,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
44,72,5,"25",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
44,79,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
44,86,5,"25",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
44,93,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
51,100,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
51,58,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
51,65,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
51,72,5,"25",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
51,79,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
51,86,5,"25",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
51,93,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
58,100,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
58,65,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
58,72,5,"25",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
58,79,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
58,86,5,"25",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
58,93,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
65,100,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
65,72,5,"25",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
65,79,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
65,86,5,"25",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
65,93,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
72,100,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
72,79,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
72,86,5,"25",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
72,93,5,"25",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
79,100,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
79,86,5,"25",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
79,93,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
86,100,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
86,93,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
9,100,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
9,16,5,"25",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
9,23,5,"25",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
9,30,5,"25",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
9,37,5,"25",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
9,44,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
9,51,5,"25",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
9,58,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
9,65,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
9,72,5,"25",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
9,79,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
9,86,5,"25",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
9,93,5,"25",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
93,100,5,"25",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
100,102,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
85,100,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
85,102,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
85,86,5,"125",28,28,28,28,0.857142857142857,0.857142857142857,0,3,1,0.166666666666667
85,88,5,"125",28,28,28,28,0.857142857142857,0.857142857142857,0,3,1,0.166666666666667
85,92,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
85,93,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
85,95,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
85,99,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
86,100,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
86,102,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
86,88,5,"125",28,28,28,28,0.857142857142857,0.857142857142857,0,3,1,0.166666666666667
86,92,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
86,93,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
86,95,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
86,99,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
88,100,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
88,102,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
88,92,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
88,93,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
88,95,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,1,0.166666666666667
88,99,5,"125",28,24,28,24,0.857142857142857,0.790750915750916,0.0663919413919414,3,2,0.166666666666667
92,100,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
92,102,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
92,93,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
92,95,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
92,99,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
93,100,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
93,102,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
93,95,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
93,99,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
95,100,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
95,102,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
95,99,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,2,0.166666666666667
99,100,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
99,102,5,"125",24,24,24,24,0.790750915750916,0.790750915750916,0,3,1,0.166666666666667
10,101,5,"35",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
10,17,5,"35",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
10,24,5,"35",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
10,31,5,"35",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
10,38,5,"35",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
10,45,5,"35",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
10,52,5,"35",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
10,59,5,"35",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
10,66,5,"35",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
10,73,5,"35",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
10,80,5,"35",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
10,87,5,"35",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
10,94,5,"35",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
17,101,5,"35",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
17,24,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
17,31,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
17,38,5,"35",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
17,45,5,"35",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
17,52,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
17,59,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
17,66,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
17,73,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
17,80,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
17,87,5,"35",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
17,94,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
24,101,5,"35",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
24,31,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
24,38,5,"35",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
24,45,5,"35",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
24,52,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
24,59,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
24,66,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
24,73,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
24,80,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
24,87,5,"35",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
24,94,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
3,10,5,"35",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
3,101,5,"35",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
3,17,5,"35",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
3,24,5,"35",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
3,31,5,"35",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
3,38,5,"35",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
3,45,5,"35",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
3,52,5,"35",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
3,59,5,"35",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
3,66,5,"35",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,2,0.129273504273504
3,73,5,"35",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
3,80,5,"35",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
3,87,5,"35",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
3,94,5,"35",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
31,101,5,"35",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
31,38,5,"35",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
31,45,5,"35",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
31,52,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,2,0.0972222222222223
31,59,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
31,66,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
31,73,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
31,80,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
31,87,5,"35",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
31,94,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
38,101,5,"35",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
38,45,5,"35",28,26,16,16,0.571428571428571,0.604395604395604,-0.0329670329670331,2,1,0.0586080586080586
38,52,5,"35",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
38,59,5,"35",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
38,66,5,"35",28,24,16,14,0.571428571428571,0.565018315018315,0.00641025641025639,2,1,0.0853174603174603
38,73,5,"35",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
38,80,5,"35",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
38,87,5,"35",28,28,16,16,0.571428571428571,0.571428571428571,0,2,2,0.0952380952380952
38,94,5,"35",28,28,16,18,0.571428571428571,0.642857142857143,-0.0714285714285714,2,1,0.0357142857142857
45,101,5,"35",26,26,16,16,0.604395604395604,0.604395604395604,0,2,2,0.102564102564103
45,52,5,"35",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
45,59,5,"35",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
45,66,5,"35",26,24,16,14,0.604395604395604,0.565018315018315,0.0393772893772895,2,1,0.129273504273504
45,73,5,"35",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
45,80,5,"35",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
45,87,5,"35",26,28,16,16,0.604395604395604,0.571428571428571,0.0329670329670331,2,1,0.139194139194139
45,94,5,"35",26,28,16,18,0.604395604395604,0.642857142857143,-0.0384615384615383,2,1,0.0796703296703297
52,101,5,"35",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,2,0.0705128205128206
52,59,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
52,66,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
52,73,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
52,80,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
52,87,5,"35",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
52,94,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
59,101,5,"35",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
59,66,5,"35",24,24,14,14,0.565018315018315,0.565018315018315,0,2,1,0.0972222222222223
59,73,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
59,80,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
59,87,5,"35",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
59,94,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
66,101,5,"35",24,26,14,16,0.565018315018315,0.604395604395604,-0.0393772893772895,2,1,0.0705128205128206
66,73,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
66,80,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,2,0.0476190476190477
66,87,5,"35",24,28,14,16,0.565018315018315,0.571428571428571,-0.00641025641025639,2,1,0.107142857142857
66,94,5,"35",24,28,14,18,0.565018315018315,0.642857142857143,-0.0778388278388278,2,1,0.0476190476190477
73,101,5,"35",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
73,80,5,"35",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
73,87,5,"35",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
73,94,5,"35",28,28,18,18,0.642857142857143,0.642857142857143,0,2,1,0.107142857142857
80,101,5,"35",28,26,18,16,0.642857142857143,0.604395604395604,0.0384615384615383,2,1,0.13003663003663
80,87,5,"35",28,28,18,16,0.642857142857143,0.571428571428571,0.0714285714285714,2,1,0.166666666666667
